"","uniprot_name","uniprot_accessions","knownness","gene_name","protein_name","taxon_id","species","cluster_id","panther_group"
"8951","ERMP1_MOUSE","Q8BIW0",0,"Ermp1","Endoplasmic reticulum metallopeptidase 1 (EC 3.4.-.-) (Felix-ina)",10090,"Mus musculus","UKP04809","PTHR12147"
"8952","ERMP1_MOUSE","Q8BYX7",0,"Ermp1","Endoplasmic reticulum metallopeptidase 1 (EC 3.4.-.-) (Felix-ina)",10090,"Mus musculus","UKP04809","PTHR12147"
"8953","MYPN_MOUSE","Q5DTJ9",0,"Mypn","Myopalladin",10090,"Mus musculus","UKP06670","PTHR47633"
"8954","MYPN_MOUSE","Q7TPW5",0,"Mypn","Myopalladin",10090,"Mus musculus","UKP06670","PTHR47633"
"8955","MYPN_MOUSE","Q8BZ76",0,"Mypn","Myopalladin",10090,"Mus musculus","UKP06670","PTHR47633"
"8956","H2B2E_MOUSE","Q64524",0,"H2bc21","Histone H2B type 2-E (H2B-clustered histone 21) (H2b 613)",10090,"Mus musculus","UKP01664","PTHR23428"
"8957","H2B2B_MOUSE","Q64525",0,"Hist2h2bb","Histone H2B type 2-B (H2b 616)",10090,"Mus musculus","UKP01664","PTHR23428"
"8958","CLCB_MOUSE","Q6IRU5",0,"Cltb","Clathrin light chain B (Lcb)",10090,"Mus musculus","UKP01230","PTHR10639"
"8959","CLCB_MOUSE","Q8BR04",0,"Cltb","Clathrin light chain B (Lcb)",10090,"Mus musculus","UKP01230","PTHR10639"
"8960","CLCB_MOUSE","Q8CDX9",0,"Cltb","Clathrin light chain B (Lcb)",10090,"Mus musculus","UKP01230","PTHR10639"
"8961","CLCB_MOUSE","Q9CV35",0,"Cltb","Clathrin light chain B (Lcb)",10090,"Mus musculus","UKP01230","PTHR10639"
"8962","PSD2_MOUSE","Q6P1I6",0,"Psd2","PH and SEC7 domain-containing protein 2 (Exchange factor for ADP-ribosylation factor guanine nucleotide factor 6 C) (Exchange factor for ARF6 C) (Pleckstrin homology and SEC7 domain-containing protein 2)",10090,"Mus musculus","UKP00244","PTHR10663"
"8963","PSD2_MOUSE","Q6NZP0",0,"Psd2","PH and SEC7 domain-containing protein 2 (Exchange factor for ADP-ribosylation factor guanine nucleotide factor 6 C) (Exchange factor for ARF6 C) (Pleckstrin homology and SEC7 domain-containing protein 2)",10090,"Mus musculus","UKP00244","PTHR10663"
"8964","PSD2_MOUSE","Q6PHQ7",0,"Psd2","PH and SEC7 domain-containing protein 2 (Exchange factor for ADP-ribosylation factor guanine nucleotide factor 6 C) (Exchange factor for ARF6 C) (Pleckstrin homology and SEC7 domain-containing protein 2)",10090,"Mus musculus","UKP00244","PTHR10663"
"8965","PSD2_MOUSE","Q8BHR9",0,"Psd2","PH and SEC7 domain-containing protein 2 (Exchange factor for ADP-ribosylation factor guanine nucleotide factor 6 C) (Exchange factor for ARF6 C) (Pleckstrin homology and SEC7 domain-containing protein 2)",10090,"Mus musculus","UKP00244","PTHR10663"
"8966","PSD2_MOUSE","Q9D3B8",0,"Psd2","PH and SEC7 domain-containing protein 2 (Exchange factor for ADP-ribosylation factor guanine nucleotide factor 6 C) (Exchange factor for ARF6 C) (Pleckstrin homology and SEC7 domain-containing protein 2)",10090,"Mus musculus","UKP00244","PTHR10663"
"8967","GGT6_MOUSE","Q6PDE7",0,"Ggt6","Glutathione hydrolase 6 (EC 3.4.19.13) (Gamma-glutamyltransferase 6) (GGT 6) (EC 2.3.2.2) (Gamma-glutamyltranspeptidase 6) [Cleaved into: Glutathione hydrolase 6 heavy chain; Glutathione hydrolase 6 light chain]",10090,"Mus musculus","UKP12513","PTHR47278"
"8968","GGT6_MOUSE","Q5F245",0,"Ggt6","Glutathione hydrolase 6 (EC 3.4.19.13) (Gamma-glutamyltransferase 6) (GGT 6) (EC 2.3.2.2) (Gamma-glutamyltranspeptidase 6) [Cleaved into: Glutathione hydrolase 6 heavy chain; Glutathione hydrolase 6 light chain]",10090,"Mus musculus","UKP12513","PTHR47278"
"8969","GGT6_MOUSE","Q9D347",0,"Ggt6","Glutathione hydrolase 6 (EC 3.4.19.13) (Gamma-glutamyltransferase 6) (GGT 6) (EC 2.3.2.2) (Gamma-glutamyltranspeptidase 6) [Cleaved into: Glutathione hydrolase 6 heavy chain; Glutathione hydrolase 6 light chain]",10090,"Mus musculus","UKP12513","PTHR47278"
"8970","DAAM1_MOUSE","Q8BPM0",0,"Daam1","Disheveled-associated activator of morphogenesis 1",10090,"Mus musculus","UKP09260","PTHR45725"
"8971","DAAM1_MOUSE","Q3UHB4",0,"Daam1","Disheveled-associated activator of morphogenesis 1",10090,"Mus musculus","UKP09260","PTHR45725"
"8972","DAAM1_MOUSE","Q6DFY0",0,"Daam1","Disheveled-associated activator of morphogenesis 1",10090,"Mus musculus","UKP09260","PTHR45725"
"8973","DAAM1_MOUSE","Q6TAB8",0,"Daam1","Disheveled-associated activator of morphogenesis 1",10090,"Mus musculus","UKP09260","PTHR45725"
"8974","DAAM1_MOUSE","Q80Y68",0,"Daam1","Disheveled-associated activator of morphogenesis 1",10090,"Mus musculus","UKP09260","PTHR45725"
"8975","DAAM1_MOUSE","Q9CQQ2",0,"Daam1","Disheveled-associated activator of morphogenesis 1",10090,"Mus musculus","UKP09260","PTHR45725"
"8976","TR34A_MOUSE","Q99PP6",0,"Trim34a","E3 ubiquitin-protein ligase TRIM34A (EC 2.3.2.27) (Tripartite motif-containing protein 34A)",10090,"Mus musculus","UKP06786","PTHR24103"
"8977","TR34A_MOUSE","E9PYZ4",0,"Trim34a","E3 ubiquitin-protein ligase TRIM34A (EC 2.3.2.27) (Tripartite motif-containing protein 34A)",10090,"Mus musculus","UKP06786","PTHR24103"
"8978","TR34A_MOUSE","F8VPK2",0,"Trim34a","E3 ubiquitin-protein ligase TRIM34A (EC 2.3.2.27) (Tripartite motif-containing protein 34A)",10090,"Mus musculus","UKP06786","PTHR24103"
"8979","TR34A_MOUSE","Q99PP4",0,"Trim34a","E3 ubiquitin-protein ligase TRIM34A (EC 2.3.2.27) (Tripartite motif-containing protein 34A)",10090,"Mus musculus","UKP06786","PTHR24103"
"8980","TR34A_MOUSE","Q99PP5",0,"Trim34a","E3 ubiquitin-protein ligase TRIM34A (EC 2.3.2.27) (Tripartite motif-containing protein 34A)",10090,"Mus musculus","UKP06786","PTHR24103"
"8981","PIHD1_MOUSE","Q9CQJ2",0,"Pih1d1","PIH1 domain-containing protein 1 (Nucleolar protein 17 homolog)",10090,"Mus musculus","UKP06520","PTHR22997"
"8982","PIHD1_MOUSE","Q6NV90",0,"Pih1d1","PIH1 domain-containing protein 1 (Nucleolar protein 17 homolog)",10090,"Mus musculus","UKP06520","PTHR22997"
"8983","ANKS3_MOUSE","Q9CZK6",0,"Anks3","Ankyrin repeat and SAM domain-containing protein 3",10090,"Mus musculus","UKP08286","PTHR24184"
"8984","ANKS3_MOUSE","Q6ZPF6",0,"Anks3","Ankyrin repeat and SAM domain-containing protein 3",10090,"Mus musculus","UKP08286","PTHR24184"
"8985","ANKS3_MOUSE","Q80X46",0,"Anks3","Ankyrin repeat and SAM domain-containing protein 3",10090,"Mus musculus","UKP08286","PTHR24184"
"8986","TRPC3_MOUSE","Q9QZC1",0,"Trpc3","Short transient receptor potential channel 3 (TrpC3) (Receptor-activated cation channel TRP3) (Transient receptor protein 3) (TRP-3) (mTrp3) (Trp-related protein 3)",10090,"Mus musculus","UKP06749","PTHR10117"
"8987","TRPC3_MOUSE","B1ATV3",0,"Trpc3","Short transient receptor potential channel 3 (TrpC3) (Receptor-activated cation channel TRP3) (Transient receptor protein 3) (TRP-3) (mTrp3) (Trp-related protein 3)",10090,"Mus musculus","UKP06749","PTHR10117"
"8988","TRPC3_MOUSE","Q61058",0,"Trpc3","Short transient receptor potential channel 3 (TrpC3) (Receptor-activated cation channel TRP3) (Transient receptor protein 3) (TRP-3) (mTrp3) (Trp-related protein 3)",10090,"Mus musculus","UKP06749","PTHR10117"
"8989","AMPN_MOUSE","P97449",0,"Anpep","Aminopeptidase N (AP-N) (mAPN) (EC 3.4.11.2) (Alanyl aminopeptidase) (Aminopeptidase M) (AP-M) (Membrane protein p161) (Microsomal aminopeptidase) (CD antigen CD13)",10090,"Mus musculus","UKP01592","PTHR11533"
"8990","AMPN_MOUSE","Q91YH8",0,"Anpep","Aminopeptidase N (AP-N) (mAPN) (EC 3.4.11.2) (Alanyl aminopeptidase) (Aminopeptidase M) (AP-M) (Membrane protein p161) (Microsomal aminopeptidase) (CD antigen CD13)",10090,"Mus musculus","UKP01592","PTHR11533"
"8991","AMPN_MOUSE","Q99K63",0,"Anpep","Aminopeptidase N (AP-N) (mAPN) (EC 3.4.11.2) (Alanyl aminopeptidase) (Aminopeptidase M) (AP-M) (Membrane protein p161) (Microsomal aminopeptidase) (CD antigen CD13)",10090,"Mus musculus","UKP01592","PTHR11533"
"8992","GRAP2_MOUSE","O89100",0,"Grap2","GRB2-related adaptor protein 2 (Adapter protein GRID) (GADS protein) (GRB-2-like protein) (GRB2L) (GRB-2-related monocytic adapter protein) (MONA) (Monocytic adapter) (GRBLG) (Growth factor receptor-binding protein) (Hematopoietic cell-associated adaptor protein GrpL)",10090,"Mus musculus","UKP06323","PTHR46037"
"8993","CO2_MOUSE","P21180",0,"C2","Complement C2 (EC 3.4.21.43) (C3/C5 convertase) [Cleaved into: Complement C2b fragment; Complement C2a fragment]",10090,"Mus musculus","UKP06495","PTHR46393"
"8994","CO2_MOUSE","O70350",0,"C2","Complement C2 (EC 3.4.21.43) (C3/C5 convertase) [Cleaved into: Complement C2b fragment; Complement C2a fragment]",10090,"Mus musculus","UKP06495","PTHR46393"
"8995","MA1A1_MOUSE","P45700",0,"Man1a1","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA (EC 3.2.1.113) (Man(9)-alpha-mannosidase) (Man9-mannosidase) (Mannosidase alpha class 1A member 1) (Processing alpha-1,2-mannosidase IA) (Alpha-1,2-mannosidase IA)",10090,"Mus musculus","UKP01222","PTHR11742"
"8996","KLK1_MOUSE","P15947",0,"Klk1","Kallikrein-1 (EC 3.4.21.35) (Glandular kallikrein K1) (KAL-B) (Renal kallikrein) (Tissue kallikrein-6) (mGK-6)",10090,"Mus musculus","UKP07278","PTHR24271"
"8997","KLK1_MOUSE","Q61855",0,"Klk1","Kallikrein-1 (EC 3.4.21.35) (Glandular kallikrein K1) (KAL-B) (Renal kallikrein) (Tissue kallikrein-6) (mGK-6)",10090,"Mus musculus","UKP07278","PTHR24271"
"8998","NEU2_MOUSE","P35455",0,"Avp","Vasopressin-neurophysin 2-copeptin (AVP-NPII) [Cleaved into: Arg-vasopressin (Arginine-vasopressin); Neurophysin 2 (Neurophysin-I); Copeptin]",10090,"Mus musculus","UKP12495","PTHR11681"
"8999","BRE1B_MOUSE","Q3U319",0,"Rnf40","E3 ubiquitin-protein ligase BRE1B (BRE1-B) (EC 2.3.2.27) (RING finger protein 40) (RING-type E3 ubiquitin transferase BRE1B)",10090,"Mus musculus","UKP00099","PTHR23163"
"9000","BRE1B_MOUSE","Q6ZQ75",0,"Rnf40","E3 ubiquitin-protein ligase BRE1B (BRE1-B) (EC 2.3.2.27) (RING finger protein 40) (RING-type E3 ubiquitin transferase BRE1B)",10090,"Mus musculus","UKP00099","PTHR23163"
"9001","BRE1B_MOUSE","Q8BJA1",0,"Rnf40","E3 ubiquitin-protein ligase BRE1B (BRE1-B) (EC 2.3.2.27) (RING finger protein 40) (RING-type E3 ubiquitin transferase BRE1B)",10090,"Mus musculus","UKP00099","PTHR23163"
"9002","BRE1B_MOUSE","Q8BY03",0,"Rnf40","E3 ubiquitin-protein ligase BRE1B (BRE1-B) (EC 2.3.2.27) (RING finger protein 40) (RING-type E3 ubiquitin transferase BRE1B)",10090,"Mus musculus","UKP00099","PTHR23163"
"9003","BRE1B_MOUSE","Q8CHX4",0,"Rnf40","E3 ubiquitin-protein ligase BRE1B (BRE1-B) (EC 2.3.2.27) (RING finger protein 40) (RING-type E3 ubiquitin transferase BRE1B)",10090,"Mus musculus","UKP00099","PTHR23163"
"9004","ITB2L_MOUSE","Q3UV74",0,"Itgb2l","Integrin beta-2-like protein (Protein pactolus)",10090,"Mus musculus","UKP06175","PTHR10082"
"9005","ITB2L_MOUSE","O88424",0,"Itgb2l","Integrin beta-2-like protein (Protein pactolus)",10090,"Mus musculus","UKP06175","PTHR10082"
"9006","ITB2L_MOUSE","Q2KHL5",0,"Itgb2l","Integrin beta-2-like protein (Protein pactolus)",10090,"Mus musculus","UKP06175","PTHR10082"
"9007","H2B1B_MOUSE","Q64475",0,"H2bc3","Histone H2B type 1-B (H2B-clustered histone 3) (h2B-143)",10090,"Mus musculus","UKP01664","PTHR23428"
"9008","H2B1B_MOUSE","Q14AF8",0,"H2bc3","Histone H2B type 1-B (H2B-clustered histone 3) (h2B-143)",10090,"Mus musculus","UKP01664","PTHR23428"
"9009","SEPT9_MOUSE","Q80UG5",0,"Septin9","Septin-9 (SL3-3 integration site 1 protein)",10090,"Mus musculus","UKP06253","PTHR18884"
"9010","SEPT9_MOUSE","A2A6U2",0,"Septin9","Septin-9 (SL3-3 integration site 1 protein)",10090,"Mus musculus","UKP06253","PTHR18884"
"9011","SEPT9_MOUSE","A2A6U4",0,"Septin9","Septin-9 (SL3-3 integration site 1 protein)",10090,"Mus musculus","UKP06253","PTHR18884"
"9012","SEPT9_MOUSE","A2A6U6",0,"Septin9","Septin-9 (SL3-3 integration site 1 protein)",10090,"Mus musculus","UKP06253","PTHR18884"
"9013","SEPT9_MOUSE","Q3URP2",0,"Septin9","Septin-9 (SL3-3 integration site 1 protein)",10090,"Mus musculus","UKP06253","PTHR18884"
"9014","SEPT9_MOUSE","Q80TM7",0,"Septin9","Septin-9 (SL3-3 integration site 1 protein)",10090,"Mus musculus","UKP06253","PTHR18884"
"9015","SEPT9_MOUSE","Q9QYX9",0,"Septin9","Septin-9 (SL3-3 integration site 1 protein)",10090,"Mus musculus","UKP06253","PTHR18884"
"9016","PP1RA_MOUSE","Q80W00",0,"Ppp1r10","Serine/threonine-protein phosphatase 1 regulatory subunit 10 (MHC class I region proline-rich protein CAT53)",10090,"Mus musculus","UKP07104","PTHR46557"
"9017","PP1RA_MOUSE","B1B179",0,"Ppp1r10","Serine/threonine-protein phosphatase 1 regulatory subunit 10 (MHC class I region proline-rich protein CAT53)",10090,"Mus musculus","UKP07104","PTHR46557"
"9018","PP1RA_MOUSE","Q811B6",0,"Ppp1r10","Serine/threonine-protein phosphatase 1 regulatory subunit 10 (MHC class I region proline-rich protein CAT53)",10090,"Mus musculus","UKP07104","PTHR46557"
"9019","PP1RA_MOUSE","Q8C6T7",0,"Ppp1r10","Serine/threonine-protein phosphatase 1 regulatory subunit 10 (MHC class I region proline-rich protein CAT53)",10090,"Mus musculus","UKP07104","PTHR46557"
"9020","PP1RA_MOUSE","Q8K2U8",0,"Ppp1r10","Serine/threonine-protein phosphatase 1 regulatory subunit 10 (MHC class I region proline-rich protein CAT53)",10090,"Mus musculus","UKP07104","PTHR46557"
"9021","SEP11_MOUSE","Q8C1B7",0,"Septin11","Septin-11",10090,"Mus musculus","UKP06253","PTHR18884"
"9022","SEP11_MOUSE","Q3TBA0",0,"Septin11","Septin-11",10090,"Mus musculus","UKP06253","PTHR18884"
"9023","SEP11_MOUSE","Q3TC24",0,"Septin11","Septin-11",10090,"Mus musculus","UKP06253","PTHR18884"
"9024","SEP11_MOUSE","Q5D0F0",0,"Septin11","Septin-11",10090,"Mus musculus","UKP06253","PTHR18884"
"9025","SEP11_MOUSE","Q6P2K5",0,"Septin11","Septin-11",10090,"Mus musculus","UKP06253","PTHR18884"
"9026","SEP11_MOUSE","Q6P6I0",0,"Septin11","Septin-11",10090,"Mus musculus","UKP06253","PTHR18884"
"9027","SET1B_MOUSE","Q8CFT2",0,"Setd1b","Histone-lysine N-methyltransferase SETD1B (EC 2.1.1.364) (SET domain-containing protein 1B)",10090,"Mus musculus","UKP05267","PTHR45814"
"9028","SET1B_MOUSE","Q80TK9",0,"Setd1b","Histone-lysine N-methyltransferase SETD1B (EC 2.1.1.364) (SET domain-containing protein 1B)",10090,"Mus musculus","UKP05267","PTHR45814"
"9029","SET1B_MOUSE","Q8CFQ8",0,"Setd1b","Histone-lysine N-methyltransferase SETD1B (EC 2.1.1.364) (SET domain-containing protein 1B)",10090,"Mus musculus","UKP05267","PTHR45814"
"9030","SET1B_MOUSE","Q8CGD1",0,"Setd1b","Histone-lysine N-methyltransferase SETD1B (EC 2.1.1.364) (SET domain-containing protein 1B)",10090,"Mus musculus","UKP05267","PTHR45814"
"9031","H2A1K_MOUSE","Q8CGP7",0,"H2ac15","Histone H2A type 1-K",10090,"Mus musculus","UKP01522","PTHR23430"
"9032","H2A1K_MOUSE","Q0VE75",0,"H2ac15","Histone H2A type 1-K",10090,"Mus musculus","UKP01522","PTHR23430"
"9033","NRADD_MOUSE","Q8CJ26",0,"Nradd","Death domain-containing membrane protein NRADD (Neurotrophin receptor homolog-2) (NRH2) (Neurotrophin receptor-alike death domain protein)",10090,"Mus musculus","UKP06193","PTHR46605"
"9034","NRADD_MOUSE","Q3TVC1",0,"Nradd","Death domain-containing membrane protein NRADD (Neurotrophin receptor homolog-2) (NRH2) (Neurotrophin receptor-alike death domain protein)",10090,"Mus musculus","UKP06193","PTHR46605"
"9035","VPS11_MOUSE","Q91W86",0,"Vps11","Vacuolar protein sorting-associated protein 11 homolog",10090,"Mus musculus","UKP00305","PTHR23323"
"9036","VPS11_MOUSE","Q5FWZ1",0,"Vps11","Vacuolar protein sorting-associated protein 11 homolog",10090,"Mus musculus","UKP00305","PTHR23323"
"9037","VPS11_MOUSE","Q9DBX8",0,"Vps11","Vacuolar protein sorting-associated protein 11 homolog",10090,"Mus musculus","UKP00305","PTHR23323"
"9038","RAB4B_MOUSE","Q91ZR1",0,"Rab4b","Ras-related protein Rab-4B (EC 3.6.5.2)",10090,"Mus musculus","UKP05473","PTHR47979"
"9039","KCNH7_MOUSE","Q9ER47",0,"Kcnh7","Potassium voltage-gated channel subfamily H member 7 (Ether-a-go-go-related gene potassium channel 3) (ERG-3) (Eag-related protein 3) (Ether-a-go-go-related protein 3) (Voltage-gated potassium channel subunit Kv11.3)",10090,"Mus musculus","UKP06443","PTHR10217"
"9040","KCNH7_MOUSE","A2AUY8",0,"Kcnh7","Potassium voltage-gated channel subfamily H member 7 (Ether-a-go-go-related gene potassium channel 3) (ERG-3) (Eag-related protein 3) (Ether-a-go-go-related protein 3) (Voltage-gated potassium channel subunit Kv11.3)",10090,"Mus musculus","UKP06443","PTHR10217"
"9041","GRP2_MOUSE","Q9QUG9",0,"Rasgrp2","RAS guanyl-releasing protein 2 (Calcium and DAG-regulated guanine nucleotide exchange factor I) (CalDAG-GEFI) (F25B3.3 kinase-like protein)",10090,"Mus musculus","UKP07605","PTHR23113"
"9042","GRP2_MOUSE","O09004",0,"Rasgrp2","RAS guanyl-releasing protein 2 (Calcium and DAG-regulated guanine nucleotide exchange factor I) (CalDAG-GEFI) (F25B3.3 kinase-like protein)",10090,"Mus musculus","UKP07605","PTHR23113"
"9043","GRP2_MOUSE","Q80WC0",0,"Rasgrp2","RAS guanyl-releasing protein 2 (Calcium and DAG-regulated guanine nucleotide exchange factor I) (CalDAG-GEFI) (F25B3.3 kinase-like protein)",10090,"Mus musculus","UKP07605","PTHR23113"
"9044","GRP2_MOUSE","Q8BSC8",0,"Rasgrp2","RAS guanyl-releasing protein 2 (Calcium and DAG-regulated guanine nucleotide exchange factor I) (CalDAG-GEFI) (F25B3.3 kinase-like protein)",10090,"Mus musculus","UKP07605","PTHR23113"
"9045","COPG2_MOUSE","Q9QXK3",0,"Copg2","Coatomer subunit gamma-2 (Gamma-2-coat protein) (Gamma-2-COP)",10090,"Mus musculus","UKP02036","PTHR10261"
"9046","COPG2_MOUSE","A6H6J5",0,"Copg2","Coatomer subunit gamma-2 (Gamma-2-coat protein) (Gamma-2-COP)",10090,"Mus musculus","UKP02036","PTHR10261"
"9047","COPG2_MOUSE","Q3TQD5",0,"Copg2","Coatomer subunit gamma-2 (Gamma-2-coat protein) (Gamma-2-COP)",10090,"Mus musculus","UKP02036","PTHR10261"
"9048","COPG2_MOUSE","Q3UEL6",0,"Copg2","Coatomer subunit gamma-2 (Gamma-2-coat protein) (Gamma-2-COP)",10090,"Mus musculus","UKP02036","PTHR10261"
"9049","COPG2_MOUSE","Q8C2J6",0,"Copg2","Coatomer subunit gamma-2 (Gamma-2-coat protein) (Gamma-2-COP)",10090,"Mus musculus","UKP02036","PTHR10261"
"9050","SEPT6_MOUSE","Q9R1T4",0,"Septin6","Septin-6",10090,"Mus musculus","UKP06253","PTHR18884"
"9051","SEPT6_MOUSE","A2A3V9",0,"Septin6","Septin-6",10090,"Mus musculus","UKP06253","PTHR18884"
"9052","SEPT6_MOUSE","A2A3W0",0,"Septin6","Septin-6",10090,"Mus musculus","UKP06253","PTHR18884"
"9053","SEPT6_MOUSE","Q3TRH9",0,"Septin6","Septin-6",10090,"Mus musculus","UKP06253","PTHR18884"
"9054","SEPT6_MOUSE","Q3TUA2",0,"Septin6","Septin-6",10090,"Mus musculus","UKP06253","PTHR18884"
"9055","SEPT6_MOUSE","Q542H3",0,"Septin6","Septin-6",10090,"Mus musculus","UKP06253","PTHR18884"
"9056","SEPT6_MOUSE","Q6A0C4",0,"Septin6","Septin-6",10090,"Mus musculus","UKP06253","PTHR18884"
"9057","SEPT6_MOUSE","Q8C2L2",0,"Septin6","Septin-6",10090,"Mus musculus","UKP06253","PTHR18884"
"9058","SEPT6_MOUSE","Q8C848",0,"Septin6","Septin-6",10090,"Mus musculus","UKP06253","PTHR18884"
"9059","SEPT6_MOUSE","Q91XH2",0,"Septin6","Septin-6",10090,"Mus musculus","UKP06253","PTHR18884"
"9060","SEPT6_MOUSE","Q9CZ94",0,"Septin6","Septin-6",10090,"Mus musculus","UKP06253","PTHR18884"
"9061","DSG2_MOUSE","O55111",0,"Dsg2","Desmoglein-2",10090,"Mus musculus","UKP06486","PTHR24025"
"9062","DSG2_MOUSE","A2RRJ0",0,"Dsg2","Desmoglein-2",10090,"Mus musculus","UKP06486","PTHR24025"
"9063","DSG2_MOUSE","Q8K069",0,"Dsg2","Desmoglein-2",10090,"Mus musculus","UKP06486","PTHR24025"
"9064","DSG2_MOUSE","Q8R517",0,"Dsg2","Desmoglein-2",10090,"Mus musculus","UKP06486","PTHR24025"
"9065","RAB24_MOUSE","P35290",0,"Rab24","Ras-related protein Rab-24 (Rab-16)",10090,"Mus musculus","UKP01973","PTHR47978"
"9066","DCE2_MOUSE","P48320",0,"Gad2","Glutamate decarboxylase 2 (EC 4.1.1.15) (65 kDa glutamic acid decarboxylase) (GAD-65) (Glutamate decarboxylase 65 kDa isoform)",10090,"Mus musculus","UKP07079","PTHR45677"
"9067","DCE2_MOUSE","O35519",0,"Gad2","Glutamate decarboxylase 2 (EC 4.1.1.15) (65 kDa glutamic acid decarboxylase) (GAD-65) (Glutamate decarboxylase 65 kDa isoform)",10090,"Mus musculus","UKP07079","PTHR45677"
"9068","GEM_MOUSE","P55041",0,"Gem","GTP-binding protein GEM (GTP-binding mitogen-induced T-cell protein) (RAS-like protein KIR)",10090,"Mus musculus","UKP07325","PTHR45775"
"9069","GEM_MOUSE","Q8JZS1",0,"Gem","GTP-binding protein GEM (GTP-binding mitogen-induced T-cell protein) (RAS-like protein KIR)",10090,"Mus musculus","UKP07325","PTHR45775"
"9070","AGRE1_MOUSE","Q61549",0,"Adgre1","Adhesion G protein-coupled receptor E1 (Cell surface glycoprotein F4/80) (EGF-like module receptor 1) (EGF-like module-containing mucin-like hormone receptor-like 1) (EMR1 hormone receptor)",10090,"Mus musculus","UKP06299","PTHR12011"
"9071","ADA12_MOUSE","Q61824",0,"Adam12","Disintegrin and metalloproteinase domain-containing protein 12 (ADAM 12) (EC 3.4.24.-) (Meltrin-alpha)",10090,"Mus musculus","UKP06268","PTHR11905"
"9072","ADA12_MOUSE","F8VQN4",0,"Adam12","Disintegrin and metalloproteinase domain-containing protein 12 (ADAM 12) (EC 3.4.24.-) (Meltrin-alpha)",10090,"Mus musculus","UKP06268","PTHR11905"
"9073","DDX3Y_MOUSE","Q62095",0,"Ddx3y","ATP-dependent RNA helicase DDX3Y (EC 3.6.4.13) (D1Pas1-related sequence 1) (DEAD box protein 3, Y-chromosomal) (DEAD-box RNA helicase DEAD2) (mDEAD2)",10090,"Mus musculus","UKP01287","PTHR47958"
"9074","DDX3Y_MOUSE","Q9QWS9",0,"Ddx3y","ATP-dependent RNA helicase DDX3Y (EC 3.6.4.13) (D1Pas1-related sequence 1) (DEAD box protein 3, Y-chromosomal) (DEAD-box RNA helicase DEAD2) (mDEAD2)",10090,"Mus musculus","UKP01287","PTHR47958"
"9075","RHG22_MOUSE","Q8BL80",0,"Arhgap22","Rho GTPase-activating protein 22 (Rho-type GTPase-activating protein 22) (p68RacGAP)",10090,"Mus musculus","UKP07624","PTHR15228"
"9076","RHG22_MOUSE","Q6QHH6",0,"Arhgap22","Rho GTPase-activating protein 22 (Rho-type GTPase-activating protein 22) (p68RacGAP)",10090,"Mus musculus","UKP07624","PTHR15228"
"9077","RHG22_MOUSE","Q8BVH4",0,"Arhgap22","Rho GTPase-activating protein 22 (Rho-type GTPase-activating protein 22) (p68RacGAP)",10090,"Mus musculus","UKP07624","PTHR15228"
"9078","RHG22_MOUSE","Q8CHY5",0,"Arhgap22","Rho GTPase-activating protein 22 (Rho-type GTPase-activating protein 22) (p68RacGAP)",10090,"Mus musculus","UKP07624","PTHR15228"
